PRODUCT_ID,segment,base_revenue,optimal_discount,optimal_revenue,uplift_pct,benefits_from_discount
825659.0,4.0,3.833587741763124,0.30000000000000004,4.1594124511682375,8.499210957286252,True
828106.0,6.0,15.694284236690354,0.45,180.56009932648084,1050.4831733859164,True
828525.0,5.0,3.8184357217251224,0.45,4.820462503167573,26.241813519116874,True
831815.0,5.0,1.4709301270894841,0.0,1.4709301270894841,0.0,False
835028.0,0.0,13.559531811059339,0.0,13.559531811059339,0.0,False
835098.0,9.0,33.6689186842937,0.45,278.84670660677455,728.2021445994774,True
836445.0,6.0,62.33272045178312,0.0,62.33272045178312,0.0,False
843558.0,4.0,5.074597217281162,0.35000000000000003,5.582537805727559,10.009475958340964,True
847434.0,11.0,19.919327946780257,0.0,19.919327946780257,0.0,False
848029.0,6.0,62.84257011517184,0.4,72.83191705106016,15.895828126667656,True
849202.0,9.0,53.46606238748065,0.0,53.46606238748065,0.0,False
851675.0,8.0,9.499448052446319,0.0,9.499448052446319,0.0,False
856553.0,4.0,4.103703422387769,0.0,4.103703422387769,0.0,False
860248.0,9.0,26.613955742335197,0.0,26.613955742335197,0.0,False
860804.0,4.0,4.136117716379585,0.45,5.843433962453693,41.278231499865335,True
863447.0,6.0,91.32446155107814,0.0,91.32446155107814,0.0,False
866528.0,9.0,4.2227949250104135,0.0,4.2227949250104135,0.0,False
866755.0,4.0,20.073893096459088,0.45,504.9964480375851,2415.687642705756,True
867215.0,6.0,2.7837818389877644,0.45,5.338126287261682,91.75806855621722,True
870882.0,8.0,7.330006424692374,0.1,7.3847104179603775,0.7463021189684671,True
871636.0,4.0,3.019361700690614,0.45,4.302083289418814,42.48320393130789,True
872137.0,9.0,37.35273003592171,0.45,60.288375529313456,61.40286257881229,True
874255.0,6.0,4.9463504604592154,0.45,6.057480005951243,22.463623521509856,True
874972.0,6.0,72.98331228198143,0.45,1836.0321683151608,2415.687642705758,True
876504.0,5.0,2.859390375298531,0.0,2.859390375298531,0.0,False
881119.0,1.0,4.711529048447995,0.0,4.711529048447995,0.0,False
883003.0,6.0,34.39699567915938,0.45,236.75891076578924,588.3127613067611,True
885863.0,0.0,28.191208243082393,0.45,115.42053635983157,309.42032482113876,True
886317.0,9.0,3.5960625853099124,0.0,3.5960625853099124,0.0,False
888431.0,6.0,5.972576011646398,0.1,6.002256499228352,0.4969461673502096,True
889533.0,9.0,6.185440123658098,0.0,6.185440123658098,0.0,False
891654.0,9.0,6.4689051000224564,0.0,6.4689051000224564,0.0,False
896027.0,4.0,5.046612496815387,0.0,5.046612496815387,0.0,False
896085.0,4.0,19.449838413010237,0.0,19.449838413010237,0.0,False
899736.0,6.0,6.668494182207148,0.0,6.668494182207148,0.0,False
902659.0,6.0,4.499972051608971,0.0,4.499972051608971,0.0,False
906838.0,4.0,20.886408885523277,0.45,50.8641507819726,143.5275066228709,True
906844.0,9.0,33.24351580348046,0.0,33.24351580348046,0.0,False
916993.0,4.0,24.41455631486125,0.0,24.41455631486125,0.0,False
918025.0,4.0,4.886628760243785,0.0,4.886628760243785,0.0,False
920978.0,9.0,3.555352118510278,0.0,3.555352118510278,0.0,False
924760.0,5.0,1.6876389080790717,0.0,1.6876389080790717,0.0,False
925275.0,2.0,6.503235426155841,0.0,6.503235426155841,0.0,False
931324.0,6.0,5.776271373560744,0.0,5.776271373560744,0.0,False
936508.0,6.0,4.077997483709541,0.45,13.706664960272164,236.11263898583695,True
941658.0,6.0,3.814980151481379,0.45,6.4299529942641644,68.54486102024349,True
944137.0,9.0,30.919324755092674,0.45,48.36680339427359,56.4290416345757,True
944534.0,6.0,38.63957307448014,0.45,55.95720511408206,44.81838349047265,True
948239.0,11.0,9.231817595713505,0.0,9.231817595713505,0.0,False
948650.0,6.0,47.4938523649525,0.45,80.34365622018392,69.16643358977659,True
948670.0,7.0,61.123770855847894,0.0,61.123770855847894,0.0,False
950638.0,2.0,43.23453595037671,0.0,43.23453595037671,0.0,False
951412.0,7.0,48.037870485804405,0.0,48.037870485804405,0.0,False
955370.0,6.0,4.770557499087833,0.45,6.584639212431453,38.02661876920015,True
961979.0,4.0,31.945953135880465,0.0,31.945953135880465,0.0,False
965842.0,5.0,18.663554053223717,0.45,49.73492928415281,166.4815562047905,True
968072.0,6.0,37.730154493108614,0.45,80.41750201311476,113.13854420554507,True
970747.0,6.0,24.881012094825998,0.45,49.738559058342254,99.90569060767982,True
971922.0,0.0,38.765765281670774,0.0,38.765765281670774,0.0,False
974177.0,9.0,4.284592641011783,0.45,13.168834272692312,207.35323929377248,True
974579.0,9.0,3.5654213134296753,0.0,3.5654213134296753,0.0,False
977543.0,6.0,5.517435495519302,0.0,5.517435495519302,0.0,False
978387.0,9.0,3.4121608668076213,0.0,3.4121608668076213,0.0,False
982469.0,8.0,135.6837772553526,0.0,135.6837772553526,0.0,False
985999.0,6.0,27.172821512781148,0.45,216.6894760454784,697.4493040538879,True
986727.0,8.0,21.8641860751367,0.0,21.8641860751367,0.0,False
988822.0,9.0,4.617817100003163,0.45,10.57165795489243,128.93193311803515,True
993638.0,6.0,57.994336035429754,0.0,57.994336035429754,0.0,False
995598.0,4.0,3.733425464695169,0.15000000000000002,3.776669089817723,1.1582828030580528,True
996016.0,6.0,2.9157692523867738,0.45,8.601777366311014,195.0088508982602,True
996955.0,0.0,10.583904973004387,0.0,10.583904973004387,0.0,False
999250.0,4.0,21.22739602350587,0.0,21.22739602350587,0.0,False
999858.0,6.0,46.99479420386524,0.45,1169.8555430694491,2389.330069187175,True
1000753.0,6.0,68.05470175025485,0.45,324.62563061173313,377.0069110037904,True
1001521.0,5.0,3.1102039647713595,0.0,3.1102039647713595,0.0,False
1006062.0,6.0,1.7188165202739198,0.45,3.7796994391145615,119.90127477435513,True
1006649.0,4.0,3.8476416418589308,0.0,3.8476416418589308,0.0,False
1014206.0,5.0,2.868557638407103,0.0,2.868557638407103,0.0,False
1017982.0,5.0,4.99161093416941,0.0,4.99161093416941,0.0,False
1018740.0,6.0,43.02830769291403,0.45,112.0988058606345,160.52338999866157,True
1020784.0,10.0,1.5364766080217724,0.0,1.5364766080217724,0.0,False
1026945.0,9.0,4.706373028857206,0.0,4.706373028857206,0.0,False
1027168.0,9.0,30.464879145035717,0.0,30.464879145035717,0.0,False
1029688.0,11.0,46.23735202640914,0.0,46.23735202640914,0.0,False
1034176.0,9.0,44.99282152410655,0.0,44.99282152410655,0.0,False
1036486.0,9.0,6.867001380309506,0.45,16.295287543412453,137.29844572534512,True
1038663.0,9.0,62.89607326397554,0.05,62.98855743628842,0.1470428398999024,True
1038985.0,4.0,16.128821522412615,0.35000000000000003,17.74586805434678,10.02581949144341,True
1040807.0,0.0,35.64159958226365,0.45,187.71081892206522,426.6621619739981,True
1042438.0,5.0,31.153661937459447,0.0,31.153661937459447,0.0,False
1043751.0,0.0,40.32584143231933,0.45,123.50549774066073,206.26886719263018,True
1049788.0,7.0,52.89409869524468,0.0,52.89409869524468,0.0,False
1051211.0,5.0,23.34558833834423,0.0,23.34558833834423,0.0,False
1051323.0,9.0,51.234758248268385,0.45,81.83231540434635,59.72031137106437,True
1052294.0,11.0,61.98892145844218,0.0,61.98892145844218,0.0,False
1055503.0,4.0,54.90551831367294,0.0,54.90551831367294,0.0,False
1055853.0,6.0,4.071810447421455,0.45,5.757517442129293,41.399446670591985,True
1059902.0,4.0,17.119480397274295,0.45,28.82283435200872,68.36278720584178,True
1063920.0,1.0,4.8661573915867775,0.0,4.8661573915867775,0.0,False
1068292.0,4.0,22.781381871943445,0.45,27.723530064519952,21.69380338891136,True
1070702.0,6.0,57.74010513545208,0.45,195.64463926090198,238.83665227477624,True
1070845.0,4.0,15.735029681306553,0.45,83.31213852369754,429.4692174789704,True
1071302.0,7.0,17.286689031326503,0.0,17.286689031326503,0.0,False
1074754.0,4.0,23.001184595457147,0.0,23.001184595457147,0.0,False
1082212.0,4.0,19.784975806325388,0.0,19.784975806325388,0.0,False
1083446.0,4.0,19.78458281233165,0.0,19.78458281233165,0.0,False
1087102.0,6.0,25.62256979764254,0.45,438.41097312611026,1611.0343598964348,True
1092264.0,7.0,6.528814636972365,0.0,6.528814636972365,0.0,False
1094955.0,5.0,13.980107036862986,0.45,21.903147205767468,56.67367315581258,True
1097195.0,4.0,6.934402039769881,0.0,6.934402039769881,0.0,False
1098844.0,4.0,38.71956671487572,0.45,974.0633551553399,2415.6876427057573,True
1108094.0,9.0,55.88591386389048,0.0,55.88591386389048,0.0,False
1108168.0,5.0,16.411384660384364,0.0,16.411384660384364,0.0,False
1117514.0,5.0,18.935515556381265,0.45,160.19051399068195,745.9791523167574,True
1120275.0,9.0,4.371539726954476,0.45,5.656971209954226,29.404547671702687,True
1133850.0,9.0,8.425107653695552,0.0,8.425107653695552,0.0,False
1138443.0,6.0,25.119323326982567,0.45,398.0291069304784,1484.5534600962965,True
1775642.0,8.0,76.20075275940003,0.0,76.20075275940003,0.0,False
5569845.0,6.0,39.027062658674794,0.45,143.2917928904204,267.16007592892726,True
6463727.0,6.0,8.988677223764464,0.0,8.988677223764464,0.0,False
6602697.0,5.0,24.503220322306728,0.45,47.67084690363235,94.54931342324326,True
7024853.0,10.0,2.1832988070481987,0.0,2.1832988070481987,0.0,False
7167945.0,6.0,5.9509070269286966,0.35000000000000003,6.6783423861645845,12.22394092100818,True
7432861.0,0.0,3.751441873265514,0.0,3.751441873265514,0.0,False
8090440.0,6.0,35.66634959064213,0.15000000000000002,36.06896292059974,1.1288324557421126,True
8090653.0,6.0,11.625112706802165,0.0,11.625112706802165,0.0,False
8119093.0,6.0,1.6200536921096187,0.45,40.75549053760006,2415.6876427057578,True
8203782.0,7.0,18.267628260583447,0.25,19.269314056774054,5.483392709232926,True
9527494.0,5.0,18.66462126244142,0.45,52.0244727083727,178.73307460602425,True
9677093.0,6.0,3.3888636744584786,0.45,6.6537425393512155,96.34140462774579,True
9677109.0,6.0,9.872849422853701,0.35000000000000003,10.802583387983168,9.417078345966834,True
9803718.0,9.0,3.9418860148747816,0.0,3.9418860148747816,0.0,False
9803862.0,4.0,3.2954117262885774,0.0,3.2954117262885774,0.0,False
9827666.0,6.0,4.933187898970715,0.30000000000000004,5.283724014443536,7.105671274876002,True
9835509.0,9.0,38.146576562863515,0.0,38.146576562863515,0.0,False
9836106.0,9.0,35.25643576363818,0.0,35.25643576363818,0.0,False
9859183.0,4.0,4.890128286159513,0.0,4.890128286159513,0.0,False
10204822.0,6.0,5.567028521245589,0.45,11.346750272366894,103.8205881120244,True
12132034.0,4.0,3.5536844557905587,0.2,3.651801960950601,2.7610078041724995,True
12132648.0,6.0,5.848419467599193,0.45,9.439030511262889,61.39455392274831,True
12262778.0,6.0,64.39356862684204,0.35000000000000003,71.05198107285725,10.340182393990949,True
12262830.0,8.0,31.814582290143175,0.45,100.49122579476641,215.86530000081345,True
12484608.0,7.0,69.6685481478967,0.0,69.6685481478967,0.0,False
12731432.0,8.0,45.92126595764532,0.45,83.20157271601556,81.18309889965813,True
12731436.0,9.0,36.828766925467875,0.4,43.805618593551955,18.94402732028326,True
12810391.0,6.0,185.22591006171174,0.1,186.85522467095853,0.8796364443311111,True
13213240.0,2.0,25.463450756742386,0.0,25.463450756742386,0.0,False
13381540.0,4.0,4.998178466285641,0.0,4.998178466285641,0.0,False
13876345.0,4.0,5.488187413047803,0.2,5.61421613812169,2.2963633635080027,True
14077333.0,6.0,14.707516920243927,0.0,14.707516920243927,0.0,False
